id,year,decade,dimensions,medium,provenance,title,url,country,creditline,designer,designer_id,designer_url,designer_gender,image_b,image_s,css4_colors,color,area,y
18617419,1980.0,1980.0,H x W: 100.5 x 63.6 cm (39 9/16 x 25 1/16 in.),"screenprint, gloss ink on paper",1981: acquired by Museum,"Herman Miller, Summer Picnic, July 26, 1980",https://collection.cooperhewitt.org/objects/18617419/,United States,Gift of Various Donors,Stephen Frykholm,18042365,https://collection.cooperhewitt.org/people/18042365/,Boy,https://images.collection.cooperhewitt.org/80026_2799ffb21e8192f6_b.jpg,https://images.collection.cooperhewitt.org/80026_2799ffb21e8192f6_sq.jpg,['#f0e68c'],#f0e68c,6391.8,5
18617421,1972.0,1970.0,H x W: 66.4 x 101.7 cm (26 1/8 x 40 1/16 in.),screenprint on paper,1981: acquired by Museum,Magic Carpet '72,https://collection.cooperhewitt.org/objects/18617421/,United States,Gift of Various Donors,Stephen Frykholm,18042365,https://collection.cooperhewitt.org/people/18042365/,Boy,https://images.collection.cooperhewitt.org/80027_48b6d7f6fb665d77_b.jpg,https://images.collection.cooperhewitt.org/80027_48b6d7f6fb665d77_sq.jpg,"['#daa520', '#191970', '#cd853f', '#a0522d', '#2f4f4f']",#daa520,6752.880000000001,5
18617423,1973.0,1970.0,H x W: 114.4 x 76.3 cm (45 1/16 x 30 1/16 in.),lithograph on paper,1981: acquired by Museum,Eames,https://collection.cooperhewitt.org/objects/18617423/,United States,Gift of Various Donors,Stephen Frykholm,18042365,https://collection.cooperhewitt.org/people/18042365/,Boy,https://images.collection.cooperhewitt.org/80028_66be3347cfa4ff57_b.jpg,https://images.collection.cooperhewitt.org/80028_66be3347cfa4ff57_sq.jpg,"['#2f4f4f', '#808080', '#696969']",#2f4f4f,8728.72,4
18617435,1980.0,1980.0,H x W: 93 x 57 cm (36 5/8 x 22 7/16 in.),offset lithograph on paper,1981: acquired by Museum,Grand Rapids Art Museum,https://collection.cooperhewitt.org/objects/18617435/,United States,Gift of Various Donors,Stephen Frykholm,18042365,https://collection.cooperhewitt.org/people/18042365/,Boy,https://images.collection.cooperhewitt.org/80030_3fbd5e329f954030_b.jpg,https://images.collection.cooperhewitt.org/80030_3fbd5e329f954030_sq.jpg,"['#8b4513', '#696969']",#8b4513,5301.0,6
18617439,1969.0,1960.0,H x W: 57.8 x 89.8 cm (22 3/4 x 35 3/8 in.),offset lithograph on paper,1981: acquired by Museum,"Chadwick Modular Seating, Herman Miller",https://collection.cooperhewitt.org/objects/18617439/,United States,Gift of Various Donors,Stephen Frykholm,18042365,https://collection.cooperhewitt.org/people/18042365/,Boy,https://images.collection.cooperhewitt.org/80031_bb7e29a0a0030347_b.jpg,https://images.collection.cooperhewitt.org/80031_bb7e29a0a0030347_sq.jpg,"['#d2691e', '#c0c0c0', '#8b4513']",#d2691e,5190.44,3
18617443,1975.0,1970.0,95.3 x 50 cm (37 1/2 x 19 11/16 in.),lithograph on paper,1981: acquired by Museum,Pinwheel,https://collection.cooperhewitt.org/objects/18617443/,United States,Gift of Various Donors,Woody Pirtle,18042325,https://collection.cooperhewitt.org/people/18042325/,Girl,https://images.collection.cooperhewitt.org/80931_a4cd848c4d4a058e_b.jpg,https://images.collection.cooperhewitt.org/80931_a4cd848c4d4a058e_sq.jpg,"['#8b4513', '#deb887', '#556b2f', '#6a5acd', '#ffebcd']",#8b4513,4765.0,2
18617479,1978.0,1970.0,147.2 x 104 cm (57 15/16 x 40 15/16 in.),lithograph on paper,1981: acquired by Museum,Dancin',https://collection.cooperhewitt.org/objects/18617479/,United States,Gift of Various Donors,Bob Gill,68248399,https://collection.cooperhewitt.org/people/68248399/,Girl,https://images.collection.cooperhewitt.org/88916_3e8b6897b894d62b_b.jpg,https://images.collection.cooperhewitt.org/88916_3e8b6897b894d62b_sq.jpg,"['#c0c0c0', '#2f4f4f', '#a0522d', '#696969', '#bc8f8f']",#c0c0c0,15308.8,5
18617487,1978.0,1970.0,89.8 x 52 cm (35 3/8 x 20 1/2 in.),offset lithograph on paper,1981: acquired by Museum,Iceman,https://collection.cooperhewitt.org/objects/18617487/,United States,Gift of Various Donors,,,,,https://images.collection.cooperhewitt.org/101226_bcf5d84629e97871_b.jpg,https://images.collection.cooperhewitt.org/101226_bcf5d84629e97871_sq.jpg,"['#778899', '#2f4f4f', '#696969']",#778899,4669.599999999999,6
18617489,1975.0,1970.0,56 x 91.3 cm (22 1/16 x 35 15/16 in.),offset lithograph on paper,1981: acquired by Museum,"Goin' Home, for Nike",https://collection.cooperhewitt.org/objects/18617489/,United States,Gift of Various Donors,John Brown & Partners,68263889,https://collection.cooperhewitt.org/people/68263889/,Boy,https://images.collection.cooperhewitt.org/101221_0957d55832e73954_b.jpg,https://images.collection.cooperhewitt.org/101221_0957d55832e73954_sq.jpg,"['#d2b48c', '#2f4f4f', '#696969', '#bc8f8f', '#faebd7']",#d2b48c,5112.8,3
18617491,1977.0,1970.0,56 x 91.3 cm (22 1/16 x 35 15/16 in.),offset lithograph on paper,1981: acquired by Museum,There Is No Finish Line,https://collection.cooperhewitt.org/objects/18617491/,United States,Gift of Various Donors,John Brown & Partners,68263889,https://collection.cooperhewitt.org/people/68263889/,Boy,https://images.collection.cooperhewitt.org/101181_19b9b130eb4946e7_b.jpg,https://images.collection.cooperhewitt.org/101181_19b9b130eb4946e7_sq.jpg,"['#d2b48c', '#808080', '#bc8f8f']",#d2b48c,5112.8,1
18617503,1980.0,1980.0,H x W: 91.7 x 61.1 cm (36 1/8 x 24 1/16 in.),offset lithograph on paper,1981: acquired by Museum,Two Exhibitions of Works by Milton Glaser,https://collection.cooperhewitt.org/objects/18617503/,United States,Gift of Various Donors,Milton Glaser,18042107,https://collection.cooperhewitt.org/people/18042107/,Boy,https://images.collection.cooperhewitt.org/49880_481d8b264aa35603_b.jpg,https://images.collection.cooperhewitt.org/49880_481d8b264aa35603_sq.jpg,"['#2f4f4f', '#556b2f', '#556b2f', '#808080', '#c0c0c0']",#2f4f4f,5602.87,7
18617505,1980.0,1980.0,H x W: 91.6 x 61.2 cm (36 1/16 x 24 1/8 in.),offset lithograph on paper,1981: acquired by Museum,Self-Help: Strategies for the 1980's,https://collection.cooperhewitt.org/objects/18617505/,United States,Gift of Various Donors,Milton Glaser,18042107,https://collection.cooperhewitt.org/people/18042107/,Boy,https://images.collection.cooperhewitt.org/49881_90988a37267d701f_b.jpg,https://images.collection.cooperhewitt.org/49881_90988a37267d701f_sq.jpg,"['#2f4f4f', '#d3d3d3', '#d3d3d3', '#bdb76b', '#2f4f4f']",#2f4f4f,5605.92,8
18617507,1977.0,1970.0,H x W: 91.5 x 61 cm (36 x 24 in.),offset lithograph on paper,1981: acquired by Museum,Blue Shadow,https://collection.cooperhewitt.org/objects/18617507/,United States,Gift of Various Donors,Milton Glaser,18042107,https://collection.cooperhewitt.org/people/18042107/,Boy,https://images.collection.cooperhewitt.org/49882_7eb3202d6eb80adc_b.jpg,https://images.collection.cooperhewitt.org/49882_7eb3202d6eb80adc_sq.jpg,"['#000000', '#2f4f4f', '#696969', '#556b2f', '#696969']",#000000,5581.5,2
18617567,1970.0,1970.0,98.2 x 64.9 cm (38 11/16 x 25 9/16 in.),offset lithograph on paper,1981: acquired by Museum,"Piano, Steinway and Sons",https://collection.cooperhewitt.org/objects/18617567/,United States,Gift of Various Donors,,,,,https://images.collection.cooperhewitt.org/65139_b3ed2f5e056f36af_b.jpg,https://images.collection.cooperhewitt.org/65139_b3ed2f5e056f36af_sq.jpg,"['#a0522d', '#000000', '#556b2f', '#808080', '#d2b48c']",#a0522d,6373.18,3
18617573,1981.0,1980.0,71.2 x 50.8 cm (28 1/16 in. x 20 in.),offset lithograph on paper,1981: acquired by Museum,Eisenstaedt: Germany,https://collection.cooperhewitt.org/objects/18617573/,United States,Gift of Various Donors,William Wondriska,34624575,https://collection.cooperhewitt.org/people/34624575/,Boy,https://images.collection.cooperhewitt.org/64034_67e5f80897c1be11_b.jpg,https://images.collection.cooperhewitt.org/64034_67e5f80897c1be11_sq.jpg,['#2f4f4f'],#2f4f4f,3616.96,1
18617575,1980.0,1980.0,71.2 x 50.9 cm (28 1/16 x 20 1/16 in.),offset lithograph on paper,1981: acquired by Museum,Festa,https://collection.cooperhewitt.org/objects/18617575/,United States,Gift of Various Donors,William Wondriska,34624575,https://collection.cooperhewitt.org/people/34624575/,Boy,https://images.collection.cooperhewitt.org/64035_e7bc134cb75dbcec_b.jpg,https://images.collection.cooperhewitt.org/64035_e7bc134cb75dbcec_sq.jpg,"['#a0522d', '#cd5c5c', '#483d8b', '#2f4f4f', '#5f9ea0']",#a0522d,3624.08,9
18617587,1979.0,1970.0,H x W: 57.5 x 74.5 cm (22 5/8 x 29 5/16 in.),offset lithograph on paper,1981: acquired by Museum,"""Levi's"" for Levi Strauss",https://collection.cooperhewitt.org/objects/18617587/,United States,Gift of Various Donors,,,,,https://images.collection.cooperhewitt.org/64991_25ba9a5619aea702_b.jpg,https://images.collection.cooperhewitt.org/64991_25ba9a5619aea702_sq.jpg,"['#d2b48c', '#d3d3d3', '#808080', '#696969', '#2f4f4f']",#d2b48c,4283.75,3
18617591,1980.0,1980.0,H x W: 56.4 x 81.5 cm (22 3/16 x 32 1/16 in.),offset lithograph on paper,1981: acquired by Museum,"""Levi's Shirts"" for Levi Strauss",https://collection.cooperhewitt.org/objects/18617591/,United States,Gift of Various Donors,,,,,https://images.collection.cooperhewitt.org/64999_40741fe1049a4828_b.jpg,https://images.collection.cooperhewitt.org/64999_40741fe1049a4828_sq.jpg,"['#696969', '#a9a9a9', '#778899', '#bc8f8f', '#a0522d']",#696969,4596.599999999999,10
18617593,1973.0,1970.0,H x W: 72.9 x 56.2 cm (28 11/16 x 22 1/8 in.),offset lithograph on paper,1981: acquired by Museum,"""Levi's Saddleman Boot Jeans"" for Levi Strauss",https://collection.cooperhewitt.org/objects/18617593/,United States,Gift of Various Donors,,,,,https://images.collection.cooperhewitt.org/65001_22a90e80c9ad6a4c_b.jpg,https://images.collection.cooperhewitt.org/65001_22a90e80c9ad6a4c_sq.jpg,"['#d2b48c', '#808080', '#696969', '#2f4f4f', '#c0c0c0']",#d2b48c,4096.9800000000005,5
18617595,1977.0,1970.0,H x W: 56.1 x 72.4 cm (22 1/16 x 28 1/2 in.),offset lithograph on paper,1981: acquired by Museum,"""Levi's: We put a little bit of blue jean in everything we make"" 1977 for Levi Strauss",https://collection.cooperhewitt.org/objects/18617595/,United States,Gift of Various Donors,,,,,https://images.collection.cooperhewitt.org/65008_39e8b621a92c1a1e_b.jpg,https://images.collection.cooperhewitt.org/65008_39e8b621a92c1a1e_sq.jpg,"['#f0e68c', '#2f4f4f', '#f4a460', '#f5deb3', '#778899']",#f0e68c,4061.6400000000003,3
18617597,1973.0,1970.0,73.7 x 49.3 cm (29 in. x 19 7/16 in.),offset lithograph on paper,1981: acquired by Museum,"""The Birth of the Blues"" for Levi Strauss",https://collection.cooperhewitt.org/objects/18617597/,United States,Gift of Various Donors,,,,,https://images.collection.cooperhewitt.org/65011_1a6fe786b5add28d_b.jpg,https://images.collection.cooperhewitt.org/65011_1a6fe786b5add28d_sq.jpg,"['#2f4f4f', '#4682b4', '#2f4f4f', '#bc8f8f', '#4682b4']",#2f4f4f,3633.41,6
18617599,1973.0,1970.0,H x W: 72.4 x 56.2 cm (28 1/2 x 22 1/8 in.),offset lithograph on paper,1981: acquired by Museum,"""We put a little bit of blue jean in everything we make"" for Levi Strauss",https://collection.cooperhewitt.org/objects/18617599/,United States,Gift of Various Donors,,,,,https://images.collection.cooperhewitt.org/65016_c24ad91278f4b9df_b.jpg,https://images.collection.cooperhewitt.org/65016_c24ad91278f4b9df_sq.jpg,"['#2f4f4f', '#708090', '#696969', '#696969', '#2f4f4f']",#2f4f4f,4068.8800000000006,7
18617611,1977.0,1970.0,H x W: 100.6 x 63.7 cm (39 5/8 x 25 1/16 in.),"screenprint, gloss ink on paper",1981: acquired by Museum,"Herman Miller, Summer Picnic, August 5, 1977",https://collection.cooperhewitt.org/objects/18617611/,United States,Gift of Various Donors,Stephen Frykholm,18042365,https://collection.cooperhewitt.org/people/18042365/,Boy,https://images.collection.cooperhewitt.org/80006_ed90971a0c743b56_b.jpg,https://images.collection.cooperhewitt.org/80006_ed90971a0c743b56_sq.jpg,"['#2f4f4f', '#2e8b57', '#a0522d', '#eee8aa', '#daa520']",#2f4f4f,6408.22,4
